amfi_code,scheme_name,date,nav
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-01,64.1061
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-02,63.9344
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-05,64.7882
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-06,63.9076
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-07,64.1821
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-08,64.5647
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-09,64.4106
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-12,63.7518
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-13,63.7665
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-14,63.1472
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-15,63.4564
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-16,62.7368
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-19,62.778
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-20,62.2757
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-21,62.9208
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-22,63.7542
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-23,63.6324
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-26,63.1522
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-27,63.7395
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-28,63.5839
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-29,63.7642
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-06-30,63.7241
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-03,63.6803
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-04,63.4923
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-05,62.7371
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-06,63.7219
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-07,63.8158
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-10,63.5995
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-11,63.9398
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-12,63.746
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-13,64.1054
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-14,63.9295
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-17,63.6739
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-18,63.9709
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-19,64.1767
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-20,64.2983
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-21,64.73
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-24,64.5496
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-25,64.1204
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-26,64.061
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-27,64.102
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-28,63.9794
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-07-31,63.6563
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-01,64.1252
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-02,65.144
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-03,65.2197
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-04,65.511
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-07,65.1042
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-08,64.8594
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-09,65.3252
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-10,65.0227
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-11,65.4365
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-14,65.105
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-15,65.3979
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-16,65.8217
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-17,66.6348
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-18,67.3598
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-21,68.5123
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-22,68.8284
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-23,68.1585
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-24,68.2246
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-25,67.7753
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-28,67.0531
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-29,67.8459
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-30,67.8603
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-08-31,66.8755
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-01,66.5387
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-04,67.8065
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-05,68.4516
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-06,68.9617
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-07,69.4556
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-08,68.9364
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-11,68.6998
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-12,69.0032
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-13,69.8775
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-14,69.2654
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-15,69.1306
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-18,69.2189
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-19,68.7815
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-20,68.6889
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-21,68.153
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-22,68.046
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-25,68.1607
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-26,68.5439
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-27,68.5325
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-28,69.1327
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-09-29,69.4758
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-02,70.1285
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-03,69.9068
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-04,70.5638
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-05,70.3908
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-06,70.6214
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-09,71.7672
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-10,72.4505
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-11,72.2734
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-12,71.6816
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-13,72.4114
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-16,72.0347
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-17,72.6598
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-18,72.1259
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-19,72.2999
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-20,72.128
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-23,71.4015
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-24,70.6353
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-25,70.3311
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-26,71.3532
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-27,69.6311
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-30,69.468
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-10-31,69.1557
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-01,68.5513
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-02,68.2606
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-03,68.1626
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-06,67.8515
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-07,68.2068
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-08,69.2749
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-09,69.3703
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-10,68.8936
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-13,68.8639
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-14,69.0269
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-15,69.8243
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-16,69.5311
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-17,70.0635
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-20,70.2083
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-21,70.2092
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-22,69.7864
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-23,69.2873
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-24,68.9475
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-27,68.4396
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-28,67.9288
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-29,67.7119
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-11-30,67.8849
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-01,68.6722
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-04,68.7924
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-05,68.8105
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-06,68.83
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-07,68.6139
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-08,68.4794
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-11,68.7538
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-12,68.9746
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-13,67.7346
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-14,68.2217
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-15,68.0782
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-18,68.4195
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-19,68.692
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-20,68.5512
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-21,68.8063
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-22,69.073
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-25,69.1132
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-26,69.3666
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-27,69.0638
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-28,69.2337
119551,SBI Bluechip Fund - Regular Plan - Growth,2023-12-29,68.0428
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-01,68.1588
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-02,68.4734
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-03,67.7359
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-04,67.2441
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-05,68.0003
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-08,69.2172
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-09,68.9845
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-10,69.1628
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-11,68.9978
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-12,69.1528
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-15,70.2785
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-16,70.0873
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-17,69.317
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-18,69.4396
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-19,69.1707
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-22,68.6761
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-23,68.2324
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-24,68.3086
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-25,68.5935
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-26,69.2835
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-29,69.7564
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-30,69.2152
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-01-31,69.0622
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-01,69.468
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-02,69.9808
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-05,69.9363
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-06,69.5605
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-07,69.8785
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-08,70.3333
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-09,70.3127
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-12,70.5664
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-13,70.5566
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-14,70.2908
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-15,70.8955
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-16,70.4847
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-19,69.6987
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-20,69.3196
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-21,68.216
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-22,69.7417
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-23,70.7048
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-26,69.8835
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-27,69.2695
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-28,69.5764
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-02-29,70.4083
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-01,70.6369
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-04,70.8007
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-05,70.4602
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-06,70.8869
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-07,71.3026
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-08,71.3702
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-11,71.2313
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-12,71.0456
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-13,71.8562
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-14,70.9821
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-15,71.071
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-18,71.0577
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-19,70.0259
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-20,70.0168
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-21,69.6022
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-22,69.0603
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-25,68.5845
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-26,69.3764
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-27,69.2243
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-28,69.5673
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-03-29,69.1267
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-01,68.8651
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-02,68.6106
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-03,68.8471
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-04,69.3586
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-05,69.4839
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-08,68.9998
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-09,69.3756
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-10,69.1963
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-11,69.5155
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-12,68.961
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-15,68.9883
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-16,69.0879
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-17,69.2179
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-18,68.643
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-19,68.9104
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-22,68.5289
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-23,67.7003
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-24,68.1863
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-25,67.3459
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-26,67.8394
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-29,68.0982
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-04-30,68.464
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-01,68.064
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-02,68.8193
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-03,68.6263
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-06,68.5349
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-07,67.4274
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-08,66.6036
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-09,66.8975
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-10,66.3864
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-13,65.6063
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-14,65.3269
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-15,65.6599
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-16,65.039
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-17,65.727
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-20,65.7947
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-21,65.6876
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-22,65.2263
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-23,64.2433
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-24,64.2479
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-27,64.1524
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-28,64.4812
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-29,63.8011
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-30,62.9434
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-05-31,63.9328
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-03,64.2099
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-04,64.0832
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-05,64.4616
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-06,63.9336
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-07,63.2155
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-10,63.542
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-11,64.5
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-12,63.6062
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-13,63.7048
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-14,63.8735
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-17,64.2549
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-18,63.8611
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-19,63.2578
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-20,62.2616
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-21,63.1973
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-24,64.0118
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-25,63.6648
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-26,63.6928
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-27,63.2876
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-06-28,63.1488
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-01,62.9728
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-02,62.4302
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-03,62.3757
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-04,62.45
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-05,61.9308
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-08,61.4273
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-09,60.8898
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-10,60.0456
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-11,59.6771
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-12,59.4511
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-15,59.2372
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-16,60.2837
119551,SBI Bluechip Fund - Regular Plan - Growth,2024-07-17,60.4724
